LIPID_NAME	AO_LDLR_1f_chow	AO_LDLR_1m_chow	AO_LDLR_2f_chow	AO_LDLR_2m_chow	AO_LDLR_13f_chow	AO_LDLR_13m_chow	AO_LDLR_5f_WD	AO_LDLR_5m_WD	AO_LDLR_6f_WD	AO_LDLR_6m_WD	AO_LDLR_10f_WD	AO_LDLR_11m_WD	AO_PCSK9_1f_chow	AO_PCSK9_1m_chow	AO_PCSK9_2f_chow	AO_PCSK9_2m_chow	AO_PCSK9_13f_chow	AO_PCSK9_13m_chow	AO_PCSK9_5f_WD	AO_PCSK9_5m_WD	AO_PCSK9_6f_WD	AO_PCSK9_6m_WD	AO_PCSK9_10f_WD	AO_PCSK9_12m_WD	AO_BL6_1f_chow	AO_BL6_1m_chow	AO_BL6_2f_chow	AO_BL6_2m_chow	AO_BL6_13f_chow	AO_BL6_13m_chow	AO_BL6_5f_WD	AO_BL6_6f_WD	AO_BL6_6m_WD	AO_BL6_7m_WD	AO_BL6_10f_WD	AO_BL6_12m_WD	LI_LDLR_1f_chow	LI_LDLR_1m_chow	LI_LDLR_2f_chow	LI_LDLR_2m_chow	LI_LDLR_3m_chow	LI_LDLR_4m_chow	LI_LDLR_5f_WD	LI_LDLR_5m_WD	LI_LDLR_6f_WD	LI_LDLR_6m_WD	LI_LDLR_7f_WD	LI_LDLR_11m_WD	LI_PCSK9_1f_chow	LI_PCSK9_1m_chow	LI_PCSK9_2f_chow	LI_PCSK9_2m_chow	LI_PCSK9_3f_chow	LI_PCSK9_3m_chow	LI_PCSK9_5f_WD	LI_PCSK9_5m_WD	LI_PCSK9_6f_WD	LI_PCSK9_6m_WD	LI_PCSK9_7f_WD	LI_PCSK9_7m_WD	LI_BL6_1f_chow	LI_BL6_1m_chow	LI_BL6_2f_chow	LI_BL6_2m_chow	LI_BL6_3f_chow	LI_BL6_3m_chow	LI_BL6_5f_WD	LI_BL6_6f_WD	LI_BL6_6m_WD	LI_BL6_7f_WD	LI_BL6_7m_WD	LI_BL6_12m_WD	PL_LDLR_1f_chow	PL_LDLR_1m_chow	PL_LDLR_2f_chow	PL_LDLR_2m_chow	PL_LDLR_3m_chow	PL_LDLR_4m_chow	PL_LDLR_5f_WD	PL_LDLR_5m_WD	PL_LDLR_6f_WD	PL_LDLR_6m_WD	PL_LDLR_7f_WD	PL_LDLR_11m_WD	PL_PCSK9_1f_chow	PL_PCSK9_1m_chow	PL_PCSK9_2f_chow	PL_PCSK9_2m_chow	PL_PCSK9_3f_chow	PL_PCSK9_3m_chow	PL_PCSK9_5f_WD	PL_PCSK9_5m_WD	PL_PCSK9_6f_WD	PL_PCSK9_6m_WD	PL_PCSK9_7f_WD	PL_PCSK9_7m_WD	PL_BL6_1f_chow	PL_BL6_1m_chow	PL_BL6_2f_chow	PL_BL6_2m_chow	PL_BL6_3f_chow	PL_BL6_3m_chow	PL_BL6_5f_WD	PL_BL6_6f_WD	PL_BL6_6m_WD	PL_BL6_7f_WD	PL_BL6_7m_WD	PL_BL6_8m_WD
CE 12:0							0.0056019672	0.0054574187	0.005928104	0.00762414	0.0050150553	0.0056621796																															0.003603181	0.0017238475	0.0054337549	0.0026854882	0.0030979524	0.0034090415																																25.433696883	23.1076573439	26.0379471229		29.1529656608								0.4237177456		1.1735770284		0.3604803292							1.0838790497	1.4878317781	2.3474741358	0.681546466	2.5439542024	2.1664338161
CE 13:0																																																																																1.367042136	2.2919980939	3.3013250389		2.7687825182																								
CE 14:0							0.0793862278	0.107811734	0.1364535887	0.1811119821	0.0953505889	0.0905982713							0.0016359172	0.0016313205	0.0010819746	0.0008125692	0.0025101011	0.0029644881							0.0031085842	0.0013236138	0.0014723116	0.0037951888	0.0016735547	0.0013973467							0.0894318074	0.0502034365	0.1636716506	0.0815026206	0.1077247713	0.0713561556							0.0326084788	0.0196137215	0.0592755862	0.0340419748	0.0331001241	0.0315562873							0.0599193797	0.0385024938	0.0575559209	0.0576481916	0.0395628388	0.1019288094	11.5064673715	12.9698403911	10.0984509004	12.7042801556	13.1645889569	11.7981570253		364.3197806782	341.6072501741	424.9791104199		335.558792924		3.3615437873	1.3227703524	2.0315173698		1.7838865421		22.3051807408		36.1471600578		20.7875679494	3.3549220866	4.6761171353		3.3422355569	3.1001304008	3.7461002392	31.0681158431	30.9935450859	43.9637850114	27.7189693556	43.5805637634	48.0853771872
CE 14:1							0.0095670709	0.0115299013	0.0115090975	0.0199022849	0.0074832307	0.0118323075																															0.0089499023	0.0055119661	0.0162365771	0.0103546976	0.01125892	0.0083231387							0.0049293848	0.0007953715	0.0073840037	0.0056618743	0.006880723	0.0046588887							0.0096888626	0.007855639	0.008846941	0.0076879401	0.0064280887	0.0185429735	0.3723806052	1.5094350546	0.6036621184	0.8295719844	0.9029005515	1.1772757813		46.6518386078	39.3498772039	50.2667744946		47.24578564								1.5161150586		2.5221755959		1.3601547864							2.0814178053	2.052074942	3.5498666667	1.7372672697	3.2180354962	3.5261664584
CE 15:0							0.0319386382	0.0468960812	0.0540811879	0.0828440587	0.0399882189	0.0429904342																															0.0452302074	0.0256947435	0.0838653974	0.036055598	0.0478480457	0.0405075533							0.0209975264	0.0118349415	0.0237193945	0.019035002	0.015676859	0.0248950806							0.0246846203	0.0194751606	0.0223732177	0.027625695	0.0195352011	0.0406638811	5.32345607	8.1265871336	5.1789268751	8.0054474708	9.0004362298	6.8346161746		175.5294064247	156.2816612294	185.0095676516		166.8007825182		2.6105762628	0.9724422843	0.8987906353		0.7643824471		10.4381873549		16.8953394171		8.7989435214	2.1258046077	3.0662806587		2.643216907	1.9829261932	2.7266497273	12.3651635543	12.5788609341	16.4051879889	9.1137885216	17.6523497845	18.6407843475
CE 15:1							0.0016014597	0.0040726751	0.005141919	0.0065060914	0.003116701	0.0030595816																															0.0019054452	0.0031507297	0.006078609	0.0029752096	0.0030612612	0.0025639538							0.0023598717		0.0023052748	0.0022003012	0.0020377974	0.0019384142							0.0023888984	0.0019592449	0.0033492979	0.0030919877	0.002675383	0.0048768765	0.352781626	0.8285913816	0.4575801823	0.7564202335	0.3920082971	0.7906302528		21.498873592	15.1599275686	19.6911473468		20.3121748179								0.8821935876		1.6580410378		0.9245907681							1.2216123761	1.4665896825	2.2380889898	0.9126903066	1.9472911699	2.076625287
CE 16:0	0.0038485214	0.0110430882	0.005304171	0.0092646962	0.018108648	0.0132227604	0.6171635271	0.9144812289	0.926600856	1.2314303028	0.6803758389	0.6307139949	0.0020940134	0.0014892684	0.0041203111	0.0049162589	0.0055872764		0.0046318549	0.0065667834	0.0035134937	0.0067484181	0.0126624156	0.011581436	0.0040070045	0.0030507106	0.0052500569	0.0062027994	0.0029523558	0.0036432166	0.0095061306	0.0044623845	0.0037287888	0.0132151444	0.0068806308	0.0060475539	0.0344406531	0.0218411873	0.0724424622	0.0103788965	0.0307866058	0.023490094	0.9740358361	0.5970914008	1.8849819525	0.7249721196	1.0770636056	0.8115701298	0.0164414102	0.0089919534	0.0406253337	0.0097504496	0.0127679568	0.0074349378	0.5588526503	0.2607754572	0.9742009557	0.4331240301	0.543025215	0.5280544026	0.0164217917	0.0101387605	0.017739937	0.0126520645	0.0204531991	0.0069867104	0.8500581543	0.5974173614	0.7839070766	0.8475107213	0.7617043069	1.5886524855	232.7956672257	282.0022702315	232.7193300102	224.5195019455	270.3014453717	203.5305883524		3179.1994408248	3742.5944820205	4257.7529765226		2797.2530613944		33.197888429	28.6412240097	28.8317279358		20.3439202745		78.578495652		105.5996131969		72.7511446946	56.7142242215	54.9646288179		53.2424819636	49.4922576719	46.7512123033	102.4003576955	91.4343062886	123.8800455143	75.4120418923	131.4520970348	152.006141249
CE 16:1	0.0023291518	0.0129615711	0.0037596916	0.0097293175	0.0098122053	0.0108837808	0.3023956737	0.5444318828	0.3396559136	0.5454751912	0.291652384	0.4150715172	0.000496613		0.001158965	0.0027152415	0.0028586434		0.0059979247	0.0115581134	0.0058883462	0.0185089659	0.0096711907	0.0097356483	0.0010646097	0.0023322422	0.0021151728	0.0052498535	0.0021976521	0.002754677	0.0120377805	0.0065488104	0.0075126322	0.0410782033	0.0100977543	0.0132716204	0.0350853604	0.0207521083	0.0619591008	0.0107978754	0.0337545197	0.0294675318	0.8492548882	0.7801152291	1.7249624643	1.1058645778	1.1230777392	1.070789619	0.0212137743	0.0117478922	0.0372118027	0.0165657	0.017350687	0.0107929562	1.1037656413	0.7695300989	1.9728851915	1.2302128162	1.1146868415	1.2251781781	0.0188229147	0.0229896319	0.0241614103	0.0112319243	0.0285896162	0.0129533405	1.4623718046	1.3070189198	1.6834198193	1.5724863095	1.7382197082	3.6410709261	300.1762036894	317.3792150179	231.2831512344	256.0739299611	314.4045661536	265.4489526654		5943.2095834078	4504.7146365602	5407.3601990669		5948.5735691988		43.8433704058	21.5356500608	24.7411695337		26.1527526539		366.9288092637		590.7717630317		317.7286201284	42.8632353307	74.7337431865		56.9683355869	35.575276015	53.7261222901	473.0394561975	434.6836400599	679.8416014804	366.5974097495	892.1793841519	966.4807882865
CE 17:0							0.0729050141	0.1031877441	0.1086838311	0.1339908205	0.0864727132	0.0820840112																															0.2056152925	0.1432712824	0.4520366552	0.1604306754	0.2808404267	0.1821983608							0.1581205511	0.0799639925	0.2675594517	0.1215021947	0.1795728839	0.1141754553							0.231927797	0.1928681081	0.1759052544	0.2358931377	0.1242865345	0.2999910281	7.6766177762	12.6711880823	9.3608832049	10.0917354086	11.2964798033	8.8178686802		590.7640123488	798.854057256	691.5806158631		542.2172437045		2.8022287575	0.8893464885	0.7919504217		0.3945444823		8.0932174903		10.6925804618		7.3492260803	1.4089957005	1.2699535873		0.5262684024	0.9163478049	0.7958926225	9.4385441639	11.0139734543	8.1108655059	9.263094328	11.2224249144	9.8182969615
CE 17:1							0.041604713	0.0606466694	0.0537783169	0.0730945524	0.0423068556	0.0552406523										0.0015437481	0.0014382796	0.0013604513							0.0012698707			0.0024293489	0.0012926767	0.0010165983	0.0021803836	0.0013511037	0.0042282233	0.0006579191	0.0003960221	0.0013416617	0.1082400455	0.072158952	0.2270149203	0.0970881822	0.134821453	0.0851514909							0.090491227	0.0504746025	0.1322810428	0.0756236846	0.0900360673	0.0785772854							0.1215871704	0.115326218	0.1059304781	0.1277415771	0.0797520719	0.1781723171	16.0366314254	14.607488962	13.4153701559	13.0498054475	14.9879733229	10.9846015324		564.6829966029	552.8876507459	476.5278755832		589.6757544225		3.3668233041	0.8631834751	1.2636307364		1.0519264867		37.3661949065		54.5244216599		32.1715917816	2.4411362676	3.5135444149		2.0991614276	1.8616360949	3.1557318831	48.2858095005	50.9965184261	59.0299920128	36.5752341311	64.2640603751	73.1490469538
CE 18:0	0.0004239139	0.0010356161	0.0007456123	0.0008128789	0.0025697398	0.0010049919	0.1310563046	0.150838417	0.1583132511	0.2330401818	0.1487413653	0.1252103377																									0.0024909831	0.0012943871	0.0078661537	0.0016596188	0.0025991782	5.060728295E-005	0.0653609127	0.0302301573	0.1153284715	0.0276706788	0.0987107056	0.0584953811							0.0185928635	0.008261097	0.0364302012	0.009217022	0.0219452404	0.0214779942							0.0398189937	0.0270192823	0.0048137133	0.0492541242	0.0108264183	0.0315054259	3.674707809	16.7714157973	11.5463248242	15.3309571984	12.2613226735	9.3155649132		236.4522739138	497.0453716506	533.2357661462		301.2036728408		1.9811311483	1.958116938	1.2665344252		0.2598166723							1.1343986878	1.0934460134		1.0568353483	1.1071048596	0.6176196377						
CE 18:1	0.0101798855	0.0217268583	0.0206065195	0.0236376694	0.0574788408	0.0284160358	1.5650213251	2.267198954	2.1032058942	2.7170297586	1.6576505087	1.5061024006	0.0022903426	0.0020573452	0.0065764028	0.0087856221	0.0093084279		0.0124824164	0.0170471781	0.0078732359	0.0183423852	0.0309877625	0.0178422897	0.0076686241	0.0054536074	0.0097624565	0.0127929011	0.0064840537	0.006540714	0.0268321459	0.0147427394	0.0126941089	0.0449937894	0.017002987	0.0161901635	0.1258706673	0.0512269575	0.2434851566	0.0252679442	0.0910050256	0.0778065993	3.3988954883	1.8636982357	6.6445725386	2.6437307974	3.9447109817	2.2629044475	0.0645877941	0.0262646968	0.1563483509	0.0323280626	0.0577645272	0.0207201704	2.4575655972	1.0860436427	4.7581431056	1.4805871907	2.4067125659	2.0962534279	0.0673434409	0.0462168159	0.0829441497	0.0325401788	0.0904687788	0.0234991257	3.7974115709	3.5395078147	2.6458600467	3.6903362072	2.4934682443	5.5129702227	873.645650689	689.3118676523	896.2225816088	495.758536965	614.3033131538	514.5225571047		9470.6665236307	9654.7827425681	8950.8572566096		8651.3398543184		49.1919885689	45.0609115917	41.130613637		29.3282685082		407.1115818167		556.2676985988		361.417395682	112.2337160325	74.9323674249		59.3063457918	101.3758397635	78.7300358817	616.409586792	553.901853276	686.242386125	500.0024019083	936.7031607269	1076.7979615827
CE 18:2	0.0116571563	0.0668182447	0.0269549246	0.0566035653	0.0670431695	0.0646396954	0.2207566862	0.3612872327	0.2597067665	0.4131223629	0.1938918611	0.3032417406	0.0032840538	0.0068241437	0.0153331615	0.0216273884	0.0110857652		0.0042186675	0.0097097091	0.0032314975	0.0125327795	0.0119085146	0.0090904057	0.0115917354	0.0147908862	0.013079498	0.0157670554	0.0106863791	0.0158579444	0.008550463	0.0069566681	0.0053724133	0.0228420335	0.0071738427	0.0083625042	0.0874117997	0.0535523858	0.155916145	0.0334638562	0.0871984332	0.0632215176	0.2900326452	0.1955987453	0.4759831806	0.2452415062	0.2914836598	0.2941636156	0.0295192636	0.025251055	0.0639956185	0.0191448899	0.0262595918	0.0248543549	0.1544491359	0.0958970799	0.2358199402	0.13778583	0.1353629758	0.1845023387	0.0259177467	0.0228567439	0.0389749761	0.018685353	0.0372110722	0.0203003431	0.188669267	0.2023700032	0.165558584	0.2117136937	0.147293228	0.3228230814	1325.9418738607	1717.5842497006	1157.7342530588	1709.340077821	1524.9541942264	1425.111939649		3350.4219321771	2658.7177889374	2723.4530139969		3269.144640999		338.0331325035	269.177545565	337.6333640792		332.4117172968		339.7243920889		515.2639596737		326.8864715457	496.196436116	631.4785102214		608.2662376756	456.7295488134	636.1953193955	444.9153593698	427.302011845	623.6141912692	352.2685407828	655.0324566506	740.815588476
CE 18:3		0.0024286127	0.0009926393	0.0017081245	0.00242085	0.0026149266	0.0185896207	0.029738854	0.0174559183	0.0289231361	0.0149271091	0.0271319143																									0.0100026481	0.0066822509	0.0178128302	0.0032229146	0.0113005295	0.0087461308	0.0235602003	0.0136024604	0.0356852957	0.0212270328	0.0205017121	0.0235248044	0.003339925	0.0015724787	0.0057997672	0.0014976426	0.0020217652	0.0025689929	0.0101690695	0.0058428318	0.0138545487	0.0093450985	0.0088563569	0.0103098073	0.0019866952	0.0018604326	0.0038203768	0.0006224008	0.0041264715	0.0016739604	0.0132493357	0.013989275	0.0088423308	0.015818891	0.0086865044	0.0208718464	64.7251622311	83.5015396417	63.0453459544	72.6879377432	66.1743076109	68.2205024839		361.0608498719	272.4439719952	331.9065878694		347.4280957336		11.4969021139	15.4086026731	14.1417033864		13.4035477342		24.0823953087		41.5300325336		25.001296029	20.4412853841	24.9540306136		25.4371202327	19.3886116665	23.6376977489	34.3819385612	27.0096998102	57.7885171167	24.7446858241	57.3457278572	63.7711458096
CE 19:0							0.0112497269	0.0218092858	0.0165269143	0.0356182831	0.0150687773	0.0194352777																															0.0187899065	0.0181657455	0.0340611205	0.022664057	0.0277283765	0.0244878465							0.0142530083	0.0117236734	0.0171289345	0.0189293467	0.0146775185	0.0265008301							0.0237836893	0.0175950959	0.0231589957	0.0225970006	0.0234180912	0.0404242509	2.4679333285	2.7537097513	2.37039424	3.4865867704	4.4307220265	1.3445077615		71.0591187556	71.9933632931	76.6140301337		71.9068170656								0.7276988149		0.7593410974		0.7733006726							1.4838360723	0.8808990828	0.9057124535	1.1757615048	0.7282839389	2.3217679085
CE 19:1							0.016635945	0.0257800167	0.0276795769	0.0356314279	0.0209826389	0.0204493804																															0.0431914873	0.0245897718	0.0755287884	0.0349989168	0.057594015	0.0292519942							0.0162840025	0.0105100998	0.0339277415	0.0177477301	0.0188802222	0.0183495094							0.0264941999	0.0209839125	0.0211768753	0.0300383996	0.0190767258	0.0388382614	1.5240539555	1.5110097951	2.1816263028	1.4256809339	0.2136366446	2.1656170693		89.9928720424	114.2063191232	92.473436367		79.1359001041								2.0788651895		2.2438178288		1.4084788059	0.3638251361	1.1719640854		0.2467620053	0.1860923933	0.5321683829	2.3774416709	2.9565492105	2.7036941845		3.574159498	3.8940663101
CE 19:2							0.0055904167	0.0054149419	0.0076052062	0.0066438731	0.00540543	0.0036882687																															0.0070617459	0.0046844469	0.0127202584	0.0078324871	0.0091041976	0.0088147498							0.00336608		0.0044298934	0.0032234843	0.0027235386	0.0025226772							0.0085073425	0.0030494913	0.0021875318	0.0034895615	0.0021621924	0.0006198322	3.69580751	1.2053693439	1.0043133108	0.7463035019	0.9749919296	0.8267274354		16.4185422254	36.3582214728	12.4872197574		21.1716795005																			0.8834667812	1.510698894	1.0424972866	1.0443832802	1.9465455876	2.9116177229
CE 20:0							0.0151957823	0.018391732	0.0285871417	0.0351464598	0.0141290699	0.0199989747																																																													0.6209105942	1.9801231279	0.2766491113	3.2608684825	1.7883163064	0.2762471828																			0.3393779854	0.4820900678		0.3987438193	1.0824239937	0.6953565432	0.9021121733	1.7275983916	1.1072429574	1.0900448443	0.4975873825	
CE 20:1							0.0490729025	0.0729147699	0.0664884442	0.1131102397	0.0546634734	0.0616435191																															0.0630666254	0.0557609615	0.1439089224	0.0705305099	0.0849365962	0.0878956485							0.0112578851	0.0137009157	0.0149898227	0.0149121673	0.0118440904	0.0226280185							0.0232741797	0.0187047909	0.0347976607	0.0269691304	0.0298056681	0.0684411065	1.8396684506	3.184102995	2.9334541732	2.3111782101	3.8516137452	2.2765715241		69.3748496096	51.1205565778	61.1899720062		58.0661810614								1.1995383173		0.8952412076		1.0265158932	0.3682183065	1.12383334		0.7440758762	0.942501956	0.5732507169	1.9263012997	1.4742651597	1.909299635	2.3477558569	3.3279043367	3.0718802553
CE 20:2							0.0226436695	0.033849833	0.0364349986	0.058831229	0.0244018173	0.0311852263																															0.0382126855	0.0365424377	0.0800346488	0.0416871991	0.0459882	0.0464781793							0.0061136378	0.0031782019	0.0082906841	0.0057184576	0.0074771041	0.0064055916							0.0088871953	0.0087619563	0.0091854944	0.0094804297	0.0116551455	0.0172827283	1.1521661247	1.6619366268	0.5260883138	3.9166941634	1.4946617488	0.6183041709		12.5068732106	14.5951154283	20.5343755148		13.191605411																								
CE 20:3							0.1809120767	0.3066994534	0.2386365425	0.400083075	0.1717477695	0.183088081							0.0015280834	0.0010719468	0.0014992129	0.0021776748	0.0039726937	0.0001520803							0.0053894205	0.0024596849	0.0016822253	0.0057054597	0.0011056592	0.0022640722							0.2209789466	0.1584429366	0.4051976236	0.1692863102	0.264263877	0.2307185802							0.0098994053	0.0017313628	0.0175405864	0.0044113957	0.007142851	0.0082555629							0.0123804211	0.0109184585	0.0084505022	0.0121515073	0.0080557781	0.0222688723	23.9984535472	26.0295966103	10.7149166709	25.2621509728	25.7431629268	29.721876896		923.5837612253	766.1092165243	595.7598365661		552.6813835588		3.2678067202	0.6869634022	1.3743166466				80.6632299944		144.0929748432		68.1648694328	3.1613999056	10.3464448609		5.0635866684	3.2412497609	8.5450767946	336.9008761709	289.9028624968	298.5992785264	246.5279581974	375.7745237521	322.2323847882
CE 20:4	0.0060193075	0.0233913752	0.0154848684	0.0232516133	0.0331386189	0.022182758	0.2153217979	0.3320371949	0.2411431572	0.3742455356	0.1447378967	0.2414079533		0.0027002728	0.0080705862	0.008974709	0.0056106529		0.0039740689	0.0100720474	0.004133143	0.0095440191	0.0081184328	0.0066143844	0.0048105543	0.0052180921	0.0063202683	0.0052221198	0.0052423837	0.005346322	0.0111912	0.0081238082	0.0064961939	0.0211203528	0.0070045636	0.0070829053	0.0125363756	0.0082680592	0.0143002263	0.0082006507	0.0120923242	0.00983741	0.141216586	0.1042063053	0.2626739366	0.1030643664	0.1296426448	0.1917690314	0.0037602891	0.0053712685	0.0101144058	0.0031914178	0.0044442283	0.0040836271	0.0142425255	0.012086848	0.0209222667	0.0110104888	0.0082466883	0.021083641	0.0042846453	0.0043817775	0.0070653391	0.0052560566	0.0066540336	0.0036811628	0.0156296889	0.0200349449	0.0178822726	0.0231160729	0.0160692784	0.0357576229	1135.3828654758	1039.6297623054	1259.2236040481	1113.0910505837	1020.3022398055	1033.9997145374		3091.134012754	2181.2138851215	2098.2046656299		2874.2859521332		260.1779833542	405.4263912515	262.9645313375		187.2196622156		564.0250082434		755.7419083829		493.9696938055	636.5746949325	512.6425258859		473.4697551395	553.7614582631	485.8168590915	951.1503768153	902.0823200351	1016.9041769703	652.5887328904	986.4200911483	1203.1073554121
CE 20:5	0.0065688713	0.0092547412	0.0111713985	0.0107439178	0.013677515	0.0110964153	0.0738486131	0.0944208189	0.0648228988	0.1050524191	0.0478098793	0.0811884865	0.0060886585	0.0061307101	0.0041230316	0.0057683028	0.0058076599		0.001458386	0.0082731255	0.0019992486	0.007273095	0.006816674	0.0069642148	0.0084702703	0.0051660776	0.0039234609	0.0059402341	0.0068847	0.0016662985	0.0027625258	0.0033449466	0.0051325498	0.0076652915	0.0034163598	0.0058559105	0.0090342036	0.0094105366	0.0143529261	0.0061290946	0.0132540192	0.0097985426	0.064018077	0.040586468	0.0939991077	0.0398055514	0.0523715102	0.068370222	0.0071530856	0.0059196441	0.0074782215	0.0102626825	0.008720596	0.0056969663	0.0108537531	0.0076761514	0.0137246595	0.0085352489	0.0119237374	0.0150021694	0.0051241441	0.0035303532	0.0089694641	0.0030925218	0.010545589	0.0100088219	0.0066773788	0.0108624801	0.0107809128	0.0171774572	0.0087015982	0.0152222986	190.3760845789	185.186700101	146.3875266435	146.0972762646	155.4984648987	157.2260272304		596.1509029144	525.9185513728	357.4572192846		672.0049947971		27.6397790381	36.6063669502	24.9466073932		18.243981568		76.4988459226		116.9129001402		58.764190289	51.2666451276	45.1258967989		41.9651214433	43.4964096323	50.9516040357	152.1064156974	177.4011556198	126.9005500883	124.3328455935	124.0995003409	140.9064309849
CE 21:0							0.0024799141	0.0069604448	0.0079136854	0.0084628872	0.0060811308	0.0036854555																															0.0005700562	0.0040958327	0.0045409049	0.0061422175	0.0046032169	0.0062290362							0.0018052577			0.0033610244	0.0004339634	0.0054819205							0.0071922669	0.0027556952	0.0042538158	0.000111048	0.0020399323	0.0042760815	2.4274287714	1.5249749641	1.0490401625	2.6842583658	1.3269103872	0.8738077722		2.498477001	18.551334042	5.9134518942		22.1009115505								1.3283120987		1.4520225807		0.6863199533							0.9426016598	0.0598212815	2.8667417882	0.1821774114	1.6941364142	4.1343813293
CE 21:1							0.0017853692	0.0034474167	0.0055707843	0.009049737	0.0039226359	0.0044764006																															0.0070291563	0.0049198462	0.0159626899	0.005250324	0.0094256735	0.005942725							0.0053037684	0.000867678	0.0103610142	0.0040085787	0.0012611421	0.0043058965							0.0085252444	0.0059550382	0.0035705867	0.0055728478	0.0045941873	0.0072878828	2.3914637113			1.1144031128	1.054053313			12.4600764289	23.5469796562	9.8117100093		16.6890422477																			0.4891671036	0.8388114107	0.4774463521		0.0614888376	0.7342430222
CE 22:0							0.0035731805	0.0022359921	0.0063511161	0.0109274334	0.0037514251	0.000196384																																0.0020919251	0.0028412716	0.0023305056	0.0033409015	0.0039237343																									2.4865243602	2.3661086904	1.0851782555	1.6134287938	2.9657689587	2.3882924112		2.7894372728	2.0296358638	1.1532119191		1.4826422477		1.4820207115	0.8896482139	2.0277593602		0.6694365842							1.3478507841	1.3129691693		1.6488957229	0.8188706251	0.7338096079	0.4002448236	0.7173101643		0.4812349188	0.6759866706	0.7423982669
CE 22:1							0.0159693191	0.0218573899	0.0226132327	0.0408247467	0.0171317186	0.0193190238																															0.0137086758	0.0175122914	0.0314927333	0.0180628271	0.0164958894	0.02321654							0.0010573809	0.0090336477		0.0089224914		0.0146309189							0.0016250874		0.0091973149	0.0016811689	0.0095977949	0.0191150368	0.0970616114	0.9818969978		0.2124513619	1.4435858867	1.140290963		14.9810119793	2.4210256222	11.8596080871		17.009428512																								
CE 22:2							0.0047658072	0.0075023671	0.0064861081	0.0116687302	0.0044532054	0.0054683506																															0.0023676626	0.0020067468	0.0073788289	0.0044802817	0.0039184295	0.004408753																																																							0.7292506816	0.4303082109	0.3867238624	0.4741727367	0.381596089	
CE 22:3							0.0247523984	0.0240722864	0.0364832129	0.0484358644	0.0232622633	0.0184148283																															0.025326146	0.0197275223	0.0512446748	0.0215297223	0.0295772679	0.0194632256																									0.6122347794	0.5463793634	0.6004397227		0.7270679222	0.4580770262		2.2539107217	1.5360187676	3.2975284355		3.489698231																				0.375875341	0.4221301977	0.5778596014	0.5091498245	0.5530314687
CE 22:4							0.0504829416	0.0764901199	0.0848464143	0.1171943184	0.0450933752	0.0499767721																															0.0419735999	0.0271532199	0.0631507757	0.0345920459	0.0358155833	0.047178556																									1.1051883048	0.8710167425	0.7293011765	0.8213540856	0.2198118866	1.1353893606		4.8932540914	3.0564134746	2.7774192473		3.3951300728																			0.4649137039	0.8969191632	0.8904743275	0.7337751381	0.6472955616	0.4995433995
CE 22:5							0.0628675957	0.0791378175	0.0894612834	0.1275421336	0.0490254053	0.0718121889																															0.0269251518	0.0239987384	0.0426933678	0.0301018318	0.0284833691	0.0367446806																									3.1941781699	5.0151963903	1.4877113271	2.0753307393	1.0412245644	6.5577095035		29.238199559	16.9782961035	26.4574463204		25.1932370447		2.8496991559	1.2389933414	1.7634961233		0.5001484696		1.8809592097		2.6591993553		1.5993155984							2.5222919044	2.396101301	5.737631599	2.4125023613	5.3770996352	4.3081561063
CE 22:6	0.001685734	0.012541105	0.0066905012	0.0111577491	0.0136476138	0.0125932189	0.1458645463	0.172544141	0.1629025292	0.2312236688	0.1040930928	0.1337009366		0.0009594539	0.003022559	0.0035511438	0.0017377		0.0001735861	0.0021133741	0.0002368322	0.0027005585	0.0019535254	0.0023036975	0.0019562817	0.0022466043	0.0021598458	0.003188132	0.0019228048	0.0022813223	0.0034308788		0.0017227768	0.0048225787	0.0001975333	0.0016930613	0.014233367	0.0092230213	0.0271823755	0.0068670309	0.0139195427	0.0114784796	0.0515220254	0.0523984159	0.0798406184	0.0448163143	0.0483359713	0.0797578714	0.0081977497	0.0086146523	0.0103053047	0.0056345612	0.0051179125	0.0068207197	0.0282389831	0.0235019452	0.0302246051	0.0190990402	0.0143133803	0.0320675174	0.0064189643	0.0053825539	0.0107780609	0.0054416489	0.0099658729	0.0064401417	0.0344510575	0.035749251	0.0326078238	0.0314969272	0.0231181012	0.0529784736	398.0496682464	396.397839074	360.3239850293	469.9501945525	373.8087408048	362.4146797422		1191.24753561	885.0502547561	592.9740342146		969.4351716962		73.3671827355	83.3045929526	87.9342935505		64.6378041198		162.7419586342		194.4527705028		124.2815884033	123.1169321769	126.6151649756		119.0348752669	111.7955316005	143.4758673977	279.748720193	223.9111593607	302.0291832787	200.8894068678	317.1293604595	363.4819022766
CE 24:0							0.0067847066	0.0088045901	0.0085669611	0.0141700598	0.0054870939	0.0059304579																															0.0044089411	0.0046145949	0.0098649335	0.0047139892	0.0070145511	0.0056926803																																1.4235912986	1.474817492	1.8961995645		1.0271700312																								
CE 24:1							0.0270747777	0.0350008794	0.0592419053	0.0697191466	0.0316848866	0.0255093474																															0.0218418517	0.0182832858	0.046093928	0.0176502738	0.0272593337	0.0158234814																					0.0022912609	0.001392644	0.0036300683	0.0034493045								5.3376282258	3.1220345295	3.898117972		4.1994255983																			1.6001652286	1.7801548765	0.8811929548	1.5794075018	1.0393574161	1.0006119683
